Date,KSTPS_Schedule,KSTPS_Injection,KSTPS_Deviation,VSTPS I_Schedule,VSTPS I_Injection,VSTPS I_Deviation,VSTPS II_Schedule,VSTPS II_Injection,VSTPS II_Deviation,VSTPS III_Schedule,VSTPS III_Injection,VSTPS III_Deviation,Sipat2_Schedule,Sipat3_Injection,Sipat4_Deviation,Jindal_Schedule,Jindal_Injection,Jindal_Deviation,Kawas_Injection,Kawas_Deviation,Gandhar_Schedule,Gandhar_Injection,Gandhar_Deviation,Lanco_Schedule,Lanco_Injection,Lanco_Deviation,NSPCL_Schedule,NSPCL_Injection,NSPCL_Deviation,Korba7_Schedule,Korba8_Injection,Korba9_Deviation,sipat1_Schedule,sipat2_Injection,sipat3_Deviation,RGPPL_Schedule,RGPPL_Injection,RGPPL_Deviation,ACBIL_Schedule,ACBIL_Injection,ACBIL_Deviation,BALCO_Schedule,BALCO_Injection,BALCO_Deviation,CGPL_Schedule,CGPL_Injection,CGPL_Deviation,DCPP_Schedule,DCPP_Injection,DCPP_Deviation,VSTPS IV_Schedule,VSTPS IV_Injection,VSTPS IV_Deviation,Mauda_Schedule,Mauda_Injection,Mauda_Deviation,GMR Warora_Schedule,GMR Warora_Injection,GMR Warora_Deviation,KSK_Schedule,KSK_Injection,KSK_Deviation,Essar Mahan_Schedule,Essar Mahan_Injection,Essar Mahan_Deviation,Sasan_Schedule,Sasan_Injection,Sasan_Deviation,DB Power_Schedule,DB Power_Injection,DB Power_Deviation,REL_Schedule,REL_Injection,REL_Deviation,REGL_Schedule,REGL_Injection,REGL_Deviation,MB Power_Schedule,MB Power_Injection,MB Power_Deviation,JPL-II_Schedule,JPL-II_Injection,JPL-II_Deviation,DGEN_Schedule,DGEN_Injection,DGEN_Deviation,Dhariwal_Schedule,Dhariwal_Injection,Dhariwal_Deviation,VSTPS V_Schedule,VSTPS V_Injection,VSTPS V_Deviation,RKM Power_Schedule,RKM Power_Injection,RKM Power_Deviation,Jhabua Power_Schedule,Jhabua Power_Injection,Jhabua Power_Deviation,TRN Energy_Schedule,TRN Energy_Injection,TRN Energy_Deviation,Mouda-II_Schedule,Mouda-II_Injection,Mouda-II_Deviation,Solapur 1_Schedule,Solapur 2_Injection,Solapur 3_Deviation,SKS_Schedule,SKS_Injection,SKS_Deviation,RUMS 1(Mahindra)_Schedule,RUMS 1(Mahindra)_Injection,RUMS 1(Mahindra)_Deviation,Arinsun_Schedule,Arinsun_Injection,Arinsun_Deviation,ACME_Schedule,ACME_Injection,ACME_Deviation,Ostro(Wind)_Schedule,Ostro(Wind)_Injection,Ostro(Wind)_Deviation,Renew(Bhuvad)_Schedule,Renew(Bhuvad)_Injection,Renew(Bhuvad)_Deviation,GIWEL II_Schedule,GIWEL II_Injection,GIWEL II_Deviation,GIWEL III_Schedule,GIWEL III_Injection,GIWEL III_Deviation,IWISL_Schedule,IWISL_Injection,IWISL_Deviation,LARA 1_Schedule,LARA 2_Injection,LARA 3_Deviation,AWEKL_Schedule,AWEKL_Injection,AWEKL_Deviation,Khargone_Schedule,Khargone_Injection,Khargone_Deviation,Gadarwara_Schedule,Gadarwara_Injection,Gadarwara_Deviation,Alfanar_Wind_Schedule,Alfanar_Wind_Injection,Alfanar_Wind_Deviation,Gadsisa(RP_AP2)_Schedule,Gadsisa(RP_AP2)_Injection,Gadsisa(RP_AP2)_Deviation,Frequency_hz,Block
19-May-21,1952.252,1980.504,28.252,630.636,649.048,18.412,511.224,534.292,23.068,515.62,552.784,37.164,652.136,637.704,-14.432,137,162.144,25.144,-2.016,-2.016,0,-1.64,-1.64,304.152,324.072,19.92,250.26,245.868,-4.392,467.676,465.748,-1.928,1102.22,1087.704,-14.516,409.208,430.256,21.048,396.34,402.328,5.988,362.652,286.544,-76.108,568,570.90908,2.90908,0,0.08,0.08,818.82,798.256,-20.564,515.628,509.64,-5.988,275,275.2,0.2,661,662.4,1.4,250.532,277.17816,26.64616,3722.4,3790.572,68.172,706.5,747.5,41,1100.352,1106.328,5.976,464.752,485.82,21.068,420.3,459.272,38.972,919.5,931.74,12.24,0,-1.164,-1.164,225,256,31,255.06,285.38,30.32,392.5,400.58,8.08,320,336.292,16.292,224.5,227.2,2.7,68.416,-20.764,-89.18,0,-4.364,-4.364,270.052,270.544,0.492,37.5,54.592,17.092,40.212,53.312,13.1,37.5,60.544,23.044,98.452,111.36,12.908,58.032,88.384,30.352,120.36,94.464,-25.896,161.52,118.656,-42.864,38.5,63.872,25.372,1262.028,1270.544,8.516,139.42,148.864,9.444,0,-12.656,-12.656,0,-25.036,-25.036,37.412,99.072,61.66,122.352,92.992,-29.36,49.88,68
19-May-21,1952.252,1978.504,26.252,630.636,647.332,16.696,511.224,534.608,23.384,515.62,549.944,34.324,515.624,613.296,97.672,137,166.264,29.264,-1.344,-1.344,0,-1.64,-1.64,304.152,322.328,18.176,250.26,248.004,-2.256,467.676,465.716,-1.96,1057.64,1113.272,55.632,409.208,422.98,13.772,396.34,398.836,2.496,362.652,283.056,-79.596,568,580.36364,12.36364,0,0.08,0.08,674.82,735.128,60.308,515.628,468.728,-46.9,275,273.164,-1.836,661,666.328,5.328,250.532,281.36724,30.83524,3722.4,3801.728,79.328,700.5,723.416,22.916,1100.352,1097.308,-3.044,464.752,489.02,24.268,420.3,458.544,38.244,781,855.768,74.768,0,-1.164,-1.164,240,261.528,21.528,255.06,282.764,27.704,392.5,405.38,12.88,320,337.456,17.456,224.5,227.2,2.7,94.404,82.836,-11.568,0,-3.928,-3.928,270.052,271.42,1.368,37.5,27.968,-9.532,37.84,27.328,-10.512,37.5,26.688,-10.812,96.252,135.232,38.98,54.252,90.56,36.308,122.852,121.856,-0.996,162.5,143.744,-18.756,38.92,77.312,38.392,1151.248,1241.164,89.916,145.02,179.456,34.436,0,-11.344,-11.344,0,-22.532,-22.532,38.252,104.32,66.068,124.152,96,-28.152,49.89,69
19-May-21,1952.252,1977.952,25.7,630.636,652.288,21.652,511.224,536.396,25.172,515.62,544.28,28.66,570.976,577.928,6.952,137,161.012,24.012,-1.44,-1.44,0,-1.64,-1.64,304.152,317.38,13.228,250.26,254.24,3.98,467.676,464.956,-2.72,1237.5,1184.168,-53.332,409.204,412.8,3.596,396.34,381.38,-14.96,362.652,278.692,-83.96,568,577.27272,9.27272,0,0,0,818.82,842.18,23.36,515.628,504.552,-11.076,275,271.42,-3.58,661,661.964,0.964,250.532,279.03996,28.50796,3722.4,3790.116,67.716,700.5,718.684,18.184,1100.352,1111.564,11.212,464.752,490.764,26.012,420.3,468,47.7,781,812.08,31.08,0,-1.164,-1.164,230,254.836,24.836,255.06,277.528,22.468,392.5,409.308,16.808,320,335.42,15.42,224.5,226.908,2.408,94.404,144.32,49.916,0,-4.8,-4.8,270.052,270.98,0.928,26.42,24.256,-2.164,30.18,24.96,-5.22,26.42,22.528,-3.892,95.452,120.96,25.508,53.252,81.664,28.412,123.56,128.512,4.952,163.412,150.144,-13.268,37.752,91.264,53.512,1151.248,1164.364,13.116,151.492,194.56,43.068,0,-11.78,-11.78,0,-25.036,-25.036,38.892,110.4,71.508,126.98,106.432,-20.548,49.96,70
19-May-21,1952.252,1979.936,27.684,630.636,656.456,25.82,655.224,640.696,-14.528,659.62,600.788,-58.832,712.976,680.056,-32.92,137,149.044,12.044,-1.776,-1.776,0,-1.68,-1.68,304.152,315.344,11.192,250.26,247.796,-2.464,468.752,467.044,-1.708,1237.5,1244.124,6.624,409.208,404.364,-4.844,396.34,386.036,-10.304,362.652,281.6,-81.052,568,582.54544,14.54544,0,0.08,0.08,937.508,940.508,3,515.628,521.352,5.724,275,274.328,-0.672,661,653.672,-7.328,250.532,271.2436,20.7116,3722.4,3779.64,57.24,700.5,721.96,21.46,1100.352,1102.544,2.192,464.752,489.892,25.14,475.3,473.82,-1.48,781,822.948,41.948,0,-0.872,-0.872,231,230.98,-0.02,295.492,276.944,-18.548,392.5,427.636,35.136,320,329.892,9.892,224.5,229.82,5.32,94.404,143.664,49.26,0,-4.8,-4.8,270.052,270.98,0.928,15.66,22.912,7.252,14.972,18.176,3.204,15.66,22.912,7.252,96.352,94.4,-1.952,52.14,65.664,13.524,124.632,120.704,-3.928,164.58,144.896,-19.684,40.352,95.232,54.88,1151.248,1153.308,2.06,156.58,212.096,55.516,0,-10.908,-10.908,0,-30.88,-30.88,39.652,106.944,67.292,127.74,116.544,-11.196,50,71
19-May-21,1952.252,1959.656,7.404,630.636,642.704,12.068,511.224,571.404,60.18,777.98,734.948,-43.032,854.976,830.972,-24.004,137,145.28,8.28,-2.64,-2.64,0,-1.52,-1.52,304.152,308.072,3.92,250.26,247.844,-2.416,468.752,466.96,-1.792,1237.5,1253.588,16.088,409.208,403.78,-5.428,396.34,398.256,1.916,362.652,282.764,-79.888,568,578.54548,10.54548,0,0.08,0.08,937.508,941.092,3.584,515.628,495.5,-20.128,275,274.328,-0.672,661,656.292,-4.708,250.532,259.02544,8.49344,3722.4,3748.508,26.108,700.5,725.744,25.244,1100.352,1100.508,0.156,464.752,499.492,34.74,475.3,480,4.7,781,820.46,39.46,0,-1.164,-1.164,232,234.472,2.472,255.06,278.98,23.92,488.12,469.964,-18.156,320,328.144,8.144,224.5,229.82,5.32,94.404,186.392,91.988,0,-4.8,-4.8,270.052,270.108,0.056,7.512,1.92,-5.592,5.54,1.28,-4.26,7.512,2.432,-5.08,95.252,82.816,-12.436,86.652,55.68,-30.972,125.992,114.56,-11.432,165.52,138.496,-27.024,42.56,110.72,68.16,1151.248,1144.872,-6.376,180.712,215.424,34.712,0,-12.22,-12.22,0,-20.864,-20.864,40.412,123.648,83.236,125.3,113.856,-11.444,49.99,72
19-May-21,1952.252,1972.148,19.896,630.632,654.52,23.888,511.224,532.032,20.808,687.708,738.096,50.388,937.504,921.436,-16.068,137,140.692,3.692,-2.064,-2.064,0,-1.52,-1.52,304.152,309.236,5.084,250.26,248.192,-2.068,468.752,468.436,-0.316,1237.5,1251.692,14.192,409.2,408.144,-1.056,375.64,394.18,18.54,362.652,294.692,-67.96,568,577.27276,9.27276,0,0.08,0.08,937.508,945.744,8.236,515.636,512.564,-3.072,275,275.2,0.2,661,661.528,0.528,250.532,256.5818,6.0498,3722.4,3783.26,60.86,780.5,780.172,-0.328,1100.352,1093.236,-7.116,517,522.764,5.764,475.3,490.18,14.88,781,833.336,52.336,0,-1.164,-1.164,228,229.82,1.82,255.06,275.2,20.14,392.5,412.364,19.864,320,331.344,11.344,224.5,229.236,4.736,114.14,218.636,104.496,0,-5.236,-5.236,270.052,270.98,0.928,1.812,0.192,-1.62,1.62,0.256,-1.364,1.812,0.192,-1.62,110.98,85.44,-25.54,85.672,62.656,-23.016,127.692,106.432,-21.26,165.52,136.576,-28.944,73.572,115.84,42.268,1040.752,1102.692,61.94,181.572,219.776,38.204,0,-13.092,-13.092,0,-25.872,-25.872,115.24,122.176,6.936,120.232,115.2,-5.032,49.99,73
19-May-21,1952.252,1972.096,19.844,805.632,769.08,-36.552,655.224,621.404,-33.82,831.708,867.196,35.488,937.504,939.012,1.508,167,170.264,3.264,-2.064,-2.064,0,-1.6,-1.6,304.152,313.892,9.74,250.252,246.908,-3.344,468.752,466.452,-2.3,1237.5,1255.852,18.352,409.2,420.364,11.164,396.34,401.744,5.404,362.652,295.856,-66.796,568,585.09088,17.09088,0,0,0,937.508,971.928,34.42,515.636,514.552,-1.084,275,274.036,-0.964,661,666.764,5.764,295.472,302.08,6.608,3722.4,3724.104,1.704,780.5,807.968,27.468,1100.352,1085.38,-14.972,567,551.856,-15.144,475.3,489.092,13.792,781,833.516,52.516,0,-1.164,-1.164,224,240.292,16.292,328.06,347.344,19.284,392.5,411.928,19.428,320,331.344,11.344,224.5,228.944,4.444,114.14,248.068,133.928,0,-4.8,-4.8,270.052,269.672,-0.38,0.58,-1.088,-1.668,0.372,-0.512,-0.884,0.58,-0.512,-1.092,109.132,91.712,-17.42,86.34,79.616,-6.724,129.452,98.752,-30.7,166.412,141.44,-24.972,75.752,117.12,41.368,1155.752,1156.508,0.756,182.992,221.824,38.832,0,-13.964,-13.964,0,-19.196,-19.196,115.68,124.864,9.184,120.232,120.64,0.408,49.91,74
19-May-21,1952.252,1966.748,14.496,980.632,929.376,-51.256,799.224,776.536,-22.688,937.508,894.248,-43.26,937.504,939.636,2.132,197,213.424,16.424,-1.968,-1.968,0,-1.52,-1.52,304.152,320.58,16.428,250.252,257.156,6.904,468.752,466.704,-2.048,1237.5,1260.82,23.32,409.208,416.292,7.084,396.34,400.58,4.24,362.652,297.892,-64.76,568,579.99996,11.99996,0,0,0,937.508,936.728,-0.78,515.636,516.428,0.792,275,274.328,-0.672,661,661.092,0.092,295.472,318.48724,23.01524,3722.4,3723.84,1.44,820.5,819.972,-0.528,1100.352,1093.528,-6.824,567,573.092,6.092,475.3,515.272,39.972,871,880.828,9.828,0,-1.164,-1.164,224,257.164,33.164,401.06,413.092,12.032,429.4,450.764,21.364,320,333.092,13.092,224.5,226.62,2.12,119.088,277.9,158.812,0,-4.8,-4.8,270.052,270.544,0.492,0.512,-0.64,-1.152,0.072,-0.512,-0.584,0.512,-0.512,-1.024,109.452,94.656,-14.796,85.852,81.28,-4.572,130.12,104.064,-26.056,140.132,143.36,3.228,79.112,117.248,38.136,1200.284,1224.292,24.008,185.28,225.152,39.872,0,-16.144,-16.144,0,-16.692,-16.692,117.78,130.368,12.588,118.672,122.24,3.568,49.92,75
19-May-21,1952.252,1971.568,19.316,1146.592,1039.896,-106.696,929.504,905.956,-23.548,937.5,910.424,-27.076,937.504,939.136,1.632,197,230.832,33.832,-0.624,-0.624,0,-1.6,-1.6,304.152,314.764,10.612,250.252,251.736,1.484,468.752,466.98,-1.772,1237.5,1253.916,16.416,409.208,406.4,-2.808,396.34,400.872,4.532,362.652,298.472,-64.18,568,578.72728,10.72728,0,0,0,937.508,947.78,10.272,515.628,509.3,-6.328,275,274.328,-0.672,661,665.02,4.02,295.472,320.46544,24.99344,3722.4,3722.98,0.58,842.5,846.532,4.032,1100.352,1113.892,13.54,567,573.092,6.092,475.3,525.456,50.156,948,922.768,-25.232,0,-1.02,-1.02,230,248.436,18.436,463.752,465.456,1.704,437.5,454.256,16.756,320,345.02,25.02,224.5,230.98,6.48,154.088,291.864,137.776,0,-5.672,-5.672,270.052,270.98,0.928,0,-0.576,-0.576,0,-0.576,-0.576,0,-0.64,-0.64,107.932,87.104,-20.828,85.76,66.24,-19.52,131.852,104.192,-27.66,138.8,138.624,-0.176,83.12,123.904,40.784,1245.752,1260.072,14.32,205.58,228.608,23.028,0,-14.836,-14.836,0,-20.028,-20.028,118.972,135.04,16.068,116.62,116.928,0.308,49.99,76
19-May-21,1952.252,1970.984,18.732,1146.592,1110.356,-36.236,929.504,925.864,-3.64,937.5,908.704,-28.796,937.5,941.412,3.912,267,263.116,-3.884,-1.824,-1.824,0,-1.68,-1.68,304.152,308.364,4.212,250.252,255.924,5.672,468.752,463.2,-5.552,1237.5,1251.016,13.516,409.204,408.144,-1.06,386.34,374.108,-12.232,362.652,308.944,-53.708,568,582,14,0,0.08,0.08,937.5,940.8,3.3,515.628,526.28,10.652,275,275.2,0.2,661,664.144,3.144,340.42,344.0872,3.6672,3542.4,3637.96,95.56,906.5,888.588,-17.912,1100.352,1102.256,1.904,567.052,573.38,6.328,475.3,501.092,25.792,937.12,959.06,21.94,0,-1.164,-1.164,240,244.656,4.656,463.756,475.056,11.3,517.432,497.892,-19.54,370.252,360.436,-9.816,224.5,230.4,5.9,249.088,306.448,57.36,0,-5.236,-5.236,270.052,270.108,0.056,0,-0.576,-0.576,0,-0.64,-0.64,0,-0.512,-0.512,108.96,77.184,-31.776,85.72,56.128,-29.592,133.46,93.632,-39.828,139.42,130.432,-8.988,112.432,117.888,5.456,1320.752,1315.78,-4.972,205.72,233.856,28.136,0,-15.272,-15.272,0,-20.028,-20.028,119.172,135.424,16.252,115.672,105.856,-9.816,49.98,77
19-May-21,1952.252,1970.72,18.468,1146.592,1139.416,-7.176,929.504,930.18,0.676,937.5,953.348,15.848,937.5,940.892,3.392,267,288.204,21.204,-2.4,-2.4,0,-1.68,-1.68,304.152,311.272,7.12,250.252,252.192,1.94,468.752,460.844,-7.908,1237.5,1259.992,22.492,409.208,411.928,2.72,386.34,388.364,2.024,362.652,369.744,7.092,568,582.90908,14.90908,0,0,0,891,893.38,2.38,515.628,520.852,5.224,275,275.492,0.492,661,665.456,4.456,385.372,407.38908,22.01708,3422.4,3572.28,149.88,906.5,901.468,-5.032,1100.352,1110.108,9.756,567.052,576.58,9.528,565,552.728,-12.272,942.472,958.196,15.724,0,-1.02,-1.02,239,252.8,13.8,445.064,471.564,26.5,555,519.708,-35.292,370.252,381.38,11.128,224.5,230.98,6.48,340.316,325.696,-14.62,0,-4.8,-4.8,270.052,270.98,0.928,0,-0.576,-0.576,0,-0.512,-0.512,0,-0.512,-0.512,107.92,75.008,-32.912,85.62,58.368,-27.252,137.852,92.992,-44.86,138.6,130.048,-8.552,113.16,111.488,-1.672,1320.752,1347.636,26.884,207.372,242.56,35.188,0,-13.528,-13.528,0,-23.368,-23.368,119.172,136.832,17.66,114.652,96.96,-17.692,49.96,78
19-May-21,1952.252,1969.896,17.644,1146.592,1144.828,-1.764,929.5,930.428,0.928,937.5,950.148,12.648,937.5,941.316,3.816,267,289.684,22.684,-2.112,-2.112,0,-1.68,-1.68,304.152,313.308,9.156,250.252,257.612,7.36,468.752,463.268,-5.484,1237.5,1260.84,23.34,409.208,407.564,-1.644,386.34,403.492,17.152,362.652,398.836,36.184,568,578.90908,10.90908,0,0,0,891,888.144,-2.856,515.628,514.636,-0.992,275,273.744,-1.256,661,664.58,3.58,385.372,404.01456,18.64256,3422.32,3544.092,121.772,906.5,903.068,-3.432,1100.352,1130.764,30.412,567.052,569.02,1.968,475.3,534.908,59.608,948.5,957.736,9.236,0,-1.308,-1.308,240,257.456,17.456,438.004,465.744,27.74,525,531.492,6.492,370.252,406.98,36.728,224.5,228.656,4.156,340.316,347.476,7.16,0,-3.056,-3.056,270.052,270.544,0.492,0,-0.512,-0.512,0,-0.576,-0.576,0,-0.512,-0.512,103.652,77.76,-25.892,85.632,64.768,-20.864,138.532,90.496,-48.036,137.9,127.744,-10.156,113.66,109.568,-4.092,1317.284,1343.128,25.844,207.532,237.824,30.292,0,-13.092,-13.092,0,-28.376,-28.376,142.452,136.064,-6.388,111.552,100.608,-10.944,49.98,79
19-May-21,1952.252,1971.484,19.232,1146.592,1150.592,4,929.5,931.764,2.264,937.5,931.332,-6.168,937.5,937.432,-0.068,267,275.924,8.924,-1.968,-1.968,0,-1.8,-1.8,304.152,309.236,5.084,250.252,252.804,2.552,468.752,465.752,-3,1237.5,1248.72,11.22,409.204,402.328,-6.876,386.34,403.78,17.44,362.652,354.908,-7.744,568,582,14,0,0,0,891,885.528,-5.472,515.628,518.204,2.576,275,269.964,-5.036,661,665.02,4.02,410.84,421.23628,10.39628,3422.32,3535.72,113.4,906.5,898.34,-8.16,1100.352,1131.056,30.704,567.052,560,-7.052,565,545.092,-19.908,986.96,973.236,-13.724,0,-1.164,-1.164,245,244.072,-0.928,438.004,447.128,9.124,595,534.108,-60.892,370.252,397.092,26.84,224.5,227.492,2.992,340.316,335.468,-4.848,0,-4.8,-4.8,270.052,270.98,0.928,0,-0.576,-0.576,0,-0.64,-0.64,0,-0.512,-0.512,83.26,82.304,-0.956,75.652,71.744,-3.908,107.892,87.936,-19.956,137.372,132.992,-4.38,114.28,106.752,-7.528,1317.284,1325.82,8.536,207.632,240.256,32.624,0,-13.964,-13.964,0,-29.208,-29.208,143.48,131.904,-11.576,110.152,117.184,7.032,50.03,80
19-May-21,1952.252,1958.14,5.888,1146.592,1137.784,-8.808,929.5,925.284,-4.216,937.5,925.284,-12.216,937.5,939.408,1.908,273,267.216,-5.784,-1.536,-1.536,0,-1.76,-1.76,304.152,316.22,12.068,320.252,292.488,-27.764,468.752,463.24,-5.512,1237.5,1246.784,9.284,409.208,402.328,-6.88,396.34,402.62,6.28,362.652,357.528,-5.124,568,575.81816,7.81816,0,0.08,0.08,891,870.4,-20.6,515.636,512.088,-3.548,275,247.272,-27.728,661,658.908,-2.092,455.792,419.2582,-36.5338,3422.44,3469.512,47.072,906.5,885.608,-20.892,1100.352,1119.42,19.068,567.052,554.472,-12.58,475.3,460.364,-14.936,948.5,941.432,-7.068,0,-1.456,-1.456,245,242.908,-2.092,438.004,407.856,-30.148,595,537.164,-57.836,370.252,370.036,-0.216,224.5,221.672,-2.828,340.32,331.256,-9.064,0,-3.492,-3.492,270.052,269.672,-0.38,0,-0.64,-0.64,0,-0.512,-0.512,0,-0.512,-0.512,82.56,84.288,1.728,72.432,73.856,1.424,106.592,99.968,-6.624,136.6,139.136,2.536,114.492,117.504,3.012,1197.284,1198.108,0.824,207.792,237.312,29.52,0,-14.836,-14.836,0,-23.368,-23.368,148.172,137.6,-10.572,99.76,130.56,30.8,50.04,81
19-May-21,1952.252,1955.532,3.28,1146.592,1136,-10.592,929.5,906.364,-23.136,937.5,922.984,-14.516,937.5,937.648,0.148,273,269.6,-3.4,-1.68,-1.68,0,-1.72,-1.72,379,383.42,4.42,252.24,261.66,9.42,468.752,467.012,-1.74,1237.5,1250.472,12.972,409.2,408.436,-0.764,396.34,401.744,5.404,362.652,365.092,2.44,568,565.63636,-2.36364,0,0,0,891,841.892,-49.108,515.628,506.304,-9.324,275,233.892,-41.108,661,660.656,-0.344,455.792,431.2436,-24.5484,3422.44,3420.912,-1.528,906.5,879.132,-27.368,1100.352,1134.544,34.192,567.052,544,-23.052,475.3,430.18,-45.12,948.5,930.98,-17.52,0,-1.308,-1.308,245,242.908,-2.092,438.004,413.964,-24.04,595,531.928,-63.072,370.252,366.256,-3.996,224.5,229.528,5.028,340.32,331.66,-8.66,0,-3.492,-3.492,270.052,269.672,-0.38,0,-0.576,-0.576,0,-0.576,-0.576,0,-0.512,-0.512,81.432,85.12,3.688,68.54,66.752,-1.788,105.892,112.64,6.748,136.02,147.84,11.82,114.76,113.664,-1.096,1077.284,1094.692,17.408,210.44,229.632,19.192,0,-14.836,-14.836,0,-15.02,-15.02,152.2,142.848,-9.352,98.652,152.448,53.796,50.04,82
19-May-21,1952.252,1964.984,12.732,1146.592,1141.516,-5.076,929.5,911.572,-17.928,937.5,927.848,-9.652,937.5,940.716,3.216,273,275.404,2.404,-1.584,-1.584,0,-1.8,-1.8,427,440.728,13.728,250.252,254.364,4.112,468.752,466.436,-2.316,1237.5,1253.1,15.6,409.204,409.308,0.104,396.34,400,3.66,362.652,356.944,-5.708,568,576,8,0,0,0,891,887.856,-3.144,515.636,512.124,-3.512,275,230.98,-44.02,661,663.708,2.708,500.74,470.80724,-29.93276,3422.44,3478.508,56.068,906.5,874.184,-32.316,1100.352,1100.8,0.448,567.052,539.344,-27.708,475.3,444.728,-30.572,948.5,940.16,-8.34,0,-1.308,-1.308,245,244.944,-0.056,438,427.928,-10.072,595,535.42,-59.58,370.252,367.128,-3.124,224.5,229.82,5.32,340.32,333.692,-6.628,0,-3.928,-3.928,270.052,270.98,0.928,0,-0.512,-0.512,0,-0.64,-0.64,0,-0.576,-0.576,80.352,85.056,4.704,66.732,58.368,-8.364,105.652,119.488,13.836,135.06,144.64,9.58,112.98,102.144,-10.836,1067.284,1056.728,-10.556,209.78,214.016,4.236,0,-14.4,-14.4,0,-21.7,-21.7,150.62,129.216,-21.404,97.56,160.064,62.504,50.03,83
19-May-21,1952.252,1972.44,20.188,1146.592,1142.284,-4.308,929.5,911.72,-17.78,937.5,930.024,-7.476,937.5,943.884,6.384,273,272.632,-0.368,-0.672,-0.672,0,-1.76,-1.76,502.4,515.78,13.38,250.252,257.176,6.924,468.752,466.98,-1.772,1237.5,1256.136,18.636,409.204,408.728,-0.476,396.34,384.872,-11.468,362.652,318.836,-43.816,598,578,-20,0,0.08,0.08,891,889.308,-1.692,515.628,517.552,1.924,275,234.472,-40.528,661,662.4,1.4,500.74,490.12364,-10.61636,3422.44,3505.624,83.184,906.5,861.376,-45.124,1100.352,1095.564,-4.788,567.052,536.144,-30.908,475.3,457.82,-17.48,948.5,944.308,-4.192,0,-1.6,-1.6,248,247.856,-0.144,438,423.856,-14.144,595,539.344,-55.656,370.252,367.128,-3.124,224.5,228.944,4.444,340.32,334.524,-5.796,0,-3.492,-3.492,270.052,270.108,0.056,0,-0.64,-0.64,0,-0.512,-0.512,0,-0.512,-0.512,80.072,71.168,-8.904,65.452,54.08,-11.372,105.252,104.96,-0.292,135.2,130.432,-4.768,111.672,88.832,-22.84,1187.284,1155.78,-31.504,206.652,190.208,-16.444,0,-13.964,-13.964,0,-23.368,-23.368,147.76,114.432,-33.328,96.54,148.096,51.556,50.03,84
19-May-21,1952.252,1966.352,14.1,1146.592,1140.828,-5.764,929.504,914.216,-15.288,937.5,941.444,3.944,937.504,942.16,4.656,277,270.012,-6.988,-1.872,-1.872,0,-1.76,-1.76,502.4,524.508,22.108,250.252,248.828,-1.424,468.752,465.796,-2.956,1237.5,1254.3,16.8,409.208,410.18,0.972,396.34,393.02,-3.32,362.652,308.364,-54.288,628,571.09092,-56.90908,0,0,0,891.008,901.236,10.228,515.628,517.812,2.184,275,244.072,-30.928,661,663.272,2.272,500.74,483.72364,-17.01636,3422.44,3566.112,143.672,786.5,789.996,3.496,1100.352,1084.8,-15.552,567.052,541.672,-25.38,475.3,460.728,-14.572,948.5,943.372,-5.128,0,-1.456,-1.456,216,216.436,0.436,438.004,443.636,5.632,525,531.492,6.492,370.252,375.856,5.604,224.5,227.492,2.992,340.32,338.916,-1.404,0,-2.62,-2.62,270.052,270.108,0.056,0,-0.576,-0.576,0,-0.576,-0.576,0,-0.512,-0.512,78.54,59.008,-19.532,66.612,46.912,-19.7,105.192,82.944,-22.248,137.06,103.552,-33.508,110.952,79.104,-31.848,1242.284,1269.092,26.808,203.64,173.44,-30.2,0,-14.836,-14.836,0,-22.532,-22.532,144.012,97.792,-46.22,95.652,125.44,29.788,49.99,85
19-May-21,1952.252,1965.148,12.896,1146.592,1145.16,-1.432,929.504,933.652,4.148,937.5,936.248,-1.252,937.504,942.76,5.256,277,267.168,-9.832,-2.16,-2.16,0,-1.76,-1.76,502.4,517.236,14.836,250.252,256.988,6.736,468.752,469.904,1.152,1237.5,1259.208,21.708,409.2,413.092,3.892,396.34,402.62,6.28,362.652,314.764,-47.888,639,574.1818,-64.8182,0,0,0,891.008,897.164,6.156,515.628,514.256,-1.372,275,268.508,-6.492,661,661.964,0.964,500.74,488.49452,-12.24548,3422.44,3565.516,143.076,786.5,780.464,-6.036,1100.352,1086.256,-14.096,567.052,548.944,-18.108,475.3,486.544,11.244,948.5,957.992,9.492,0,-1.6,-1.6,212,212.656,0.656,438.004,464.58,26.576,485,495.708,10.708,370.252,410.18,39.928,224.5,229.528,5.028,340.32,337.38,-2.94,0,-2.62,-2.62,270.052,270.98,0.928,0,-0.64,-0.64,0,-0.576,-0.576,0,-0.512,-0.512,90.98,52.992,-37.988,75.872,32.448,-43.424,105.112,54.592,-50.52,137.9,63.488,-74.412,110.672,70.656,-40.016,1242.284,1237.82,-4.464,199.912,148.48,-51.432,0,-13.964,-13.964,0,-25.036,-25.036,130.78,89.92,-40.86,114.76,109.312,-5.448,50.01,86
