Date,CHHATTISGARH_Schedule,CHHATTISGARH_Drawal,CHHATTISGARH_Deviation,GUJARAT_Schedule,GUJARAT_Drawal,GUJARAT_Deviation,MADHYAPRADESH_Schedule,MADHYAPRADESH_Drawal,MADHYAPRADESH_Deviation,MAHARASHTRA_Schedule,MAHARASHTRA_Drawal,MAHARASHTRA_Deviation,GOA_Schedule,GOA_Drawal,GOA_Deviation,DD_Schedule,DD_Drawal,DD_Deviation,DNH_Schedule,DNH_Drawal,DNH_Deviation,AMNSIL_Schedule,AMNSIL_Drawal,AMNSIL_Deviation,BARC_Schedule,BARC_Drawal,BARC_Deviation,Block,Frequency_hz
13-May-21,1102.69,1035.08,-67.61,5991.69,5518.93,-472.76,5733.45,5907.20,173.75,6594.13,6323.16,-270.98,396.44,389.36,-7.08,257.84,240.82,-17.02,673.99,618.09,-55.90,49.27,166.40,117.13,4.33,3.97,-0.36,30.00,50.01
13-May-21,1025.60,1009.13,-16.47,5983.43,5470.32,-513.10,5717.14,5940.83,223.70,6383.52,6426.95,43.43,394.68,388.54,-6.14,253.26,248.38,-4.89,636.28,621.65,-14.62,49.27,90.40,41.13,4.33,3.99,-0.34,31.00,50.03
13-May-21,1009.80,993.80,-16.00,5982.40,5302.00,-680.41,5621.77,5906.82,285.06,6393.62,6299.94,-93.68,398.50,391.90,-6.60,259.06,249.41,-9.66,636.26,622.75,-13.52,49.27,161.60,112.33,4.32,4.01,-0.31,32.00,50.04
13-May-21,933.21,988.09,54.88,5916.70,4974.79,-941.92,5690.90,5796.86,105.96,6105.68,6149.71,44.03,409.07,391.98,-17.09,255.70,249.99,-5.71,640.68,626.74,-13.94,49.27,66.40,17.13,4.32,4.09,-0.23,33.00,50.07
13-May-21,908.09,951.06,42.97,5483.02,4894.50,-588.52,5619.17,5771.94,152.77,6290.00,6106.00,-184.00,411.42,397.92,-13.49,262.45,258.00,-4.45,650.56,638.06,-12.50,49.27,87.84,38.57,4.32,4.20,-0.12,34.00,50.08
13-May-21,881.68,1022.54,140.86,5425.38,4815.27,-610.10,5599.79,5778.87,179.08,6211.68,6378.60,166.91,414.98,405.63,-9.35,271.13,261.78,-9.35,650.51,645.00,-5.51,49.27,70.40,21.13,4.30,4.32,0.02,35.00,50.17
13-May-21,885.72,1033.89,148.17,5428.97,4734.34,-694.62,5645.36,5838.88,193.52,6285.18,6579.94,294.77,420.58,416.38,-4.20,286.31,272.10,-14.21,694.00,657.51,-36.50,49.27,52.00,2.73,4.31,4.42,0.11,36.00,50.15
13-May-21,903.61,965.74,62.13,5425.36,4665.58,-759.77,5977.33,5719.06,-258.27,6425.67,6770.83,345.16,431.91,418.12,-13.80,278.72,275.01,-3.71,657.12,663.62,6.50,49.27,37.28,-11.99,4.31,4.54,0.23,37.00,50.05
13-May-21,907.19,930.89,23.70,5422.55,4777.22,-645.33,6184.99,5656.77,-528.22,6518.45,6643.95,125.50,438.76,424.91,-13.85,281.62,278.08,-3.54,666.80,667.55,0.75,49.27,24.00,-25.27,4.32,4.59,0.27,38.00,50.04
13-May-21,931.54,920.20,-11.34,5048.78,4773.38,-275.40,6173.94,5851.56,-322.38,6683.78,6622.49,-61.29,444.38,422.18,-22.20,281.27,278.60,-2.68,662.88,676.82,13.94,49.27,36.16,-13.11,4.32,4.66,0.35,39.00,49.99
13-May-21,999.17,969.93,-29.24,4852.93,4745.24,-107.69,6181.40,5816.26,-365.14,6907.04,6767.99,-139.05,444.70,427.88,-16.82,281.11,279.70,-1.40,671.97,672.38,0.42,49.27,86.72,37.45,4.32,4.71,0.40,40.00,50.02
13-May-21,951.75,958.62,6.87,4835.18,4909.94,74.75,6153.04,5715.02,-438.02,6871.06,6944.10,73.04,437.12,431.90,-5.22,276.49,282.32,5.83,666.30,673.80,7.50,49.27,-73.92,-123.19,4.32,4.78,0.46,41.00,50.05
13-May-21,953.51,1050.68,97.16,4991.80,4913.98,-77.82,6148.06,5717.32,-430.74,6915.64,7047.05,131.41,435.78,443.56,7.78,291.67,281.88,-9.80,700.23,674.73,-25.50,49.27,1.44,-47.83,4.32,4.79,0.47,42.00,50.09
13-May-21,1051.34,1011.36,-39.98,4848.29,4844.29,-4.00,6153.30,5701.73,-451.57,6992.87,7037.61,44.74,440.89,446.28,5.39,278.81,278.48,-0.33,668.94,675.47,6.53,49.27,-13.44,-62.71,4.32,4.77,0.44,43.00,50.04
13-May-21,1052.38,1018.47,-33.91,4770.98,4783.02,12.03,6153.86,5612.58,-541.28,7033.17,7152.78,119.61,441.55,449.45,7.90,278.83,277.83,-1.00,669.10,674.80,5.70,49.27,92.64,43.37,4.34,4.76,0.42,44.00,50.03
13-May-21,1053.17,1038.49,-14.68,4609.62,4711.69,102.07,5730.95,5550.98,-179.98,7072.23,7270.24,198.01,440.52,454.03,13.50,276.80,275.37,-1.43,662.47,669.48,7.01,49.27,80.16,30.89,4.32,4.76,0.44,45.00,50.00
13-May-21,1092.08,1012.86,-79.22,4678.03,4507.88,-170.15,5531.26,5446.72,-84.54,7007.78,7359.08,351.30,439.64,456.37,16.73,274.88,274.00,-0.88,661.06,675.06,13.99,49.27,54.40,5.13,4.29,4.76,0.47,46.00,49.94
13-May-21,1082.78,1014.45,-68.33,4610.14,4459.90,-150.24,5332.14,5314.54,-17.60,6973.60,7150.58,176.98,453.88,455.92,2.04,273.86,278.06,4.20,661.02,676.58,15.56,49.27,-16.80,-66.07,4.29,4.75,0.46,47.00,50.02
13-May-21,1073.20,1052.70,-20.50,4547.84,4397.39,-150.45,5247.22,5062.61,-184.61,6978.86,7216.80,237.93,457.04,451.47,-5.58,284.61,280.59,-4.02,687.13,674.34,-12.80,49.27,52.00,2.73,4.26,4.79,0.53,48.00,49.97
13-May-21,1111.70,1104.09,-7.60,4353.99,4262.55,-91.44,5354.38,4896.66,-457.72,6974.83,7237.78,262.94,460.06,459.47,-0.58,276.64,271.82,-4.82,662.91,667.49,4.58,49.27,56.80,7.53,4.26,4.72,0.46,49.00,50.03
13-May-21,1101.71,1155.57,53.86,4338.00,4286.68,-51.32,5479.12,5056.24,-422.88,6979.02,7170.16,191.13,461.79,454.18,-7.61,273.06,268.79,-4.27,652.72,661.39,8.66,49.27,21.92,-27.35,4.27,4.71,0.44,50.00,49.98
13-May-21,1091.46,1135.78,44.32,4531.53,4157.14,-374.38,5495.72,5144.08,-351.63,6978.80,6991.28,12.48,463.71,457.69,-6.02,270.84,263.60,-7.23,636.70,662.27,25.56,49.27,52.64,3.37,4.25,4.65,0.40,51.00,49.95
13-May-21,1079.17,1126.18,47.01,4660.12,4221.78,-438.33,5493.17,5165.03,-328.14,6969.58,6933.27,-36.32,457.95,460.38,2.43,268.02,263.06,-4.97,641.12,661.62,20.50,49.27,-48.64,-97.91,4.25,4.59,0.34,52.00,50.02
13-May-21,1068.69,1032.80,-35.88,4579.65,4183.05,-396.60,5484.53,5152.16,-332.37,6960.77,6716.78,-243.99,454.67,450.70,-3.97,264.22,264.50,0.29,636.85,649.10,12.25,49.27,48.80,-0.47,4.27,4.54,0.27,53.00,50.00
13-May-21,1057.62,1038.99,-18.62,4512.26,4297.81,-214.44,5390.74,5150.86,-239.88,6945.31,6918.88,-26.44,458.32,453.35,-4.97,281.64,263.15,-18.49,673.88,650.97,-22.91,49.27,40.48,-8.79,4.31,4.54,0.24,54.00,49.98
13-May-21,1027.52,1053.86,26.34,4357.51,4398.51,41.00,5357.78,5149.03,-208.75,6883.26,7105.77,222.51,467.02,453.07,-13.95,277.28,266.39,-10.89,657.70,655.22,-2.48,49.27,-7.52,-56.79,4.34,4.54,0.20,55.00,50.00
13-May-21,1026.07,1033.55,7.48,4411.39,4516.30,104.91,5355.33,5190.42,-164.90,6874.22,6805.56,-68.66,471.50,455.54,-15.96,276.86,272.97,-3.90,650.21,657.68,7.47,49.27,-33.76,-83.03,4.34,4.47,0.13,56.00,49.95
13-May-21,1107.54,1042.14,-65.41,4658.81,4634.71,-24.10,5383.89,5172.56,-211.32,7224.80,6952.12,-272.69,479.60,457.24,-22.36,276.83,271.76,-5.07,651.23,652.13,0.90,49.27,91.20,41.93,4.35,4.47,0.12,57.00,49.83
13-May-21,1115.96,1087.75,-28.21,4922.49,4874.92,-47.57,5355.73,5236.33,-119.40,7297.64,7490.05,192.40,483.78,460.72,-23.06,276.75,271.90,-4.85,650.96,662.16,11.20,49.27,-63.84,-113.11,4.35,4.50,0.15,58.00,49.86
13-May-21,1090.33,1127.74,37.41,4760.46,4932.95,172.48,5318.44,5370.86,52.42,7388.79,7624.04,235.25,483.15,465.69,-17.46,276.71,255.84,-20.86,660.16,661.12,0.96,49.27,94.56,45.29,4.35,4.52,0.18,59.00,49.85
13-May-21,1118.56,1110.92,-7.64,4840.64,5045.99,205.34,5299.30,5545.76,246.47,7544.18,7607.13,62.95,479.83,471.08,-8.75,286.34,264.30,-22.04,692.10,668.06,-24.04,49.27,-4.80,-54.07,4.33,4.58,0.25,60.00,50.01
13-May-21,1164.56,1064.62,-99.94,5023.58,4928.23,-95.35,5504.12,5518.08,13.97,7587.74,7639.08,51.35,472.46,471.30,-1.16,276.79,268.62,-8.17,665.84,669.15,3.31,49.27,-106.40,-155.67,4.33,4.54,0.22,61.00,50.05
13-May-21,1201.37,1089.94,-111.43,5272.88,4842.79,-430.09,5478.91,5475.56,-3.35,7660.81,7710.79,49.98,472.03,468.52,-3.51,276.79,271.85,-4.94,665.81,670.11,4.30,49.27,145.92,96.65,4.32,4.54,0.23,62.00,50.08
13-May-21,1123.53,1045.69,-77.84,5350.49,4870.10,-480.40,5435.24,5463.39,28.15,7608.55,7749.54,140.99,479.01,465.80,-13.21,276.82,274.42,-2.40,657.92,669.67,11.75,49.27,-120.00,-169.27,4.34,4.52,0.18,63.00,50.02
13-May-21,1122.28,1060.22,-62.07,5353.02,5190.16,-162.86,5388.83,5435.40,46.57,7559.41,7763.11,203.70,475.98,457.18,-18.80,276.83,277.05,0.22,665.91,673.71,7.80,49.27,-131.04,-180.31,4.34,4.45,0.11,64.00,50.00
13-May-21,1277.07,1023.51,-253.56,5446.93,5356.89,-90.04,5370.98,5328.31,-42.66,7303.48,7589.97,286.49,475.99,460.31,-15.68,276.83,277.94,1.10,675.57,674.58,-0.99,49.27,81.76,32.49,4.34,4.38,0.05,65.00,50.05
13-May-21,1322.19,1059.19,-263.00,5592.88,5538.58,-54.29,5412.26,5275.80,-136.46,6997.09,7352.95,355.86,470.64,458.79,-11.85,288.39,278.76,-9.63,699.63,670.19,-29.44,49.27,-14.72,-63.99,4.32,4.37,0.06,66.00,50.00
13-May-21,1347.65,1092.48,-255.17,5698.38,5706.38,8.00,5371.24,5154.43,-216.82,6757.99,7232.31,474.32,462.66,454.04,-8.61,268.96,276.61,7.66,675.10,673.97,-1.14,49.27,78.24,28.97,4.22,4.29,0.07,67.00,49.97
13-May-21,1372.21,1105.99,-266.22,5829.01,5926.34,97.33,5379.38,5059.28,-320.09,6486.76,7113.90,627.13,457.73,450.64,-7.10,269.00,279.01,10.01,670.43,677.45,7.02,49.27,18.56,-30.71,4.26,4.24,-0.02,68.00,49.99
13-May-21,1246.96,1087.83,-159.14,5946.32,5910.67,-35.65,5317.66,4921.09,-396.58,6362.06,6852.34,490.28,435.90,445.85,9.95,266.62,277.12,10.49,653.64,676.80,23.17,49.27,-17.44,-66.71,4.27,4.17,-0.10,69.00,49.99
13-May-21,1192.19,1008.49,-183.70,5720.02,5670.35,-49.67,5134.42,4909.90,-224.52,6254.10,6699.06,444.95,429.01,433.23,4.22,266.64,277.02,10.39,664.44,672.74,8.30,49.27,65.60,16.33,4.28,4.12,-0.16,70.00,49.87
13-May-21,1270.78,974.80,-295.98,5909.38,5534.89,-374.50,5043.92,4951.30,-92.62,5788.13,6171.62,383.49,423.93,426.14,2.21,266.68,277.37,10.70,674.16,676.60,2.44,49.27,94.24,44.97,4.27,4.13,-0.14,71.00,49.95
13-May-21,1257.92,958.57,-299.35,5930.33,5244.83,-685.50,5005.65,4859.96,-145.70,5690.81,5889.44,198.63,422.18,421.71,-0.47,279.22,274.55,-4.67,698.26,675.91,-22.36,49.27,38.08,-11.19,4.27,4.12,-0.15,72.00,50.02
13-May-21,1366.06,1006.08,-359.98,5122.14,4862.25,-259.89,4795.51,4653.84,-141.67,5679.14,5678.54,-0.59,418.74,419.75,1.01,253.46,273.02,19.56,670.56,673.80,3.23,49.27,17.44,-31.83,4.28,4.12,-0.16,73.00,49.99
13-May-21,1263.43,1042.08,-221.35,5074.96,4776.77,-298.19,5009.20,4689.92,-319.28,5625.89,5702.90,77.01,415.06,424.47,9.42,253.48,271.40,17.91,667.84,673.26,5.42,49.27,-44.64,-93.91,4.31,4.14,-0.17,74.00,50.02
13-May-21,1292.80,1120.55,-172.25,5081.53,4758.86,-322.67,4622.02,4719.92,97.91,5771.62,5873.71,102.10,425.33,433.55,8.22,253.73,266.90,13.17,656.92,673.78,16.86,49.27,25.12,-24.15,4.32,4.14,-0.18,75.00,50.00
13-May-21,1366.06,1209.01,-157.06,4992.01,4681.69,-310.32,4632.28,4709.43,77.16,5761.12,5816.83,55.71,441.00,447.01,6.01,253.75,259.92,6.16,668.57,670.09,1.52,49.27,-53.44,-102.71,4.33,4.16,-0.16,76.00,50.02
13-May-21,1294.80,1271.49,-23.31,4263.26,4224.96,-38.30,4881.09,4789.51,-91.58,5626.12,5751.74,125.62,456.56,467.97,11.41,254.86,258.68,3.82,670.22,669.15,-1.08,49.27,75.04,25.77,4.33,4.28,-0.05,77.00,50.00
13-May-21,1348.48,1246.82,-101.66,4266.99,3967.07,-299.92,4982.62,4971.02,-11.60,5645.46,5876.21,230.76,475.44,486.48,11.04,254.86,260.25,5.39,679.91,669.99,-9.92,49.27,156.96,107.69,4.34,4.30,-0.04,78.00,49.88
13-May-21,1269.32,1318.65,49.32,3999.46,4044.48,45.02,4909.68,5013.06,103.38,5575.52,5856.77,281.24,480.31,493.38,13.07,254.85,260.72,5.87,663.48,670.22,6.74,49.27,55.84,6.57,4.34,4.26,-0.08,79.00,49.94
13-May-21,1194.82,1202.96,8.14,3998.76,3950.31,-48.45,4811.77,4864.60,52.83,5572.27,5919.08,346.80,482.20,494.96,12.76,240.37,252.04,11.67,654.97,666.92,11.94,49.27,101.28,52.01,4.34,4.18,-0.15,80.00,49.97
13-May-21,1046.93,1097.14,50.21,3923.84,3826.45,-97.39,4847.90,4735.64,-112.26,5579.42,5817.22,237.80,485.60,494.54,8.94,240.37,246.53,6.16,641.43,663.41,21.98,49.27,-88.64,-137.91,4.33,4.20,-0.14,81.00,49.98
13-May-21,1053.63,1138.44,84.81,3922.65,4049.26,126.61,4914.62,4608.27,-306.35,5572.92,5738.73,165.81,487.43,494.20,6.78,240.39,247.06,6.67,655.01,664.70,9.70,49.27,-46.24,-95.51,4.34,4.19,-0.14,82.00,49.99
13-May-21,1200.17,1161.91,-38.26,4092.86,4085.79,-7.07,4683.84,4491.60,-192.24,5666.55,5786.67,120.12,482.55,495.55,13.00,240.42,248.96,8.55,650.24,667.35,17.11,49.27,155.04,105.77,4.34,4.18,-0.16,83.00,49.96
13-May-21,1264.18,1182.82,-81.36,4158.78,4062.22,-96.56,4653.84,4554.51,-99.33,5654.32,5893.67,239.35,480.46,496.16,15.70,250.04,251.86,1.82,684.76,665.48,-19.29,49.27,45.60,-3.67,4.34,4.16,-0.18,84.00,49.94
13-May-21,1263.98,1208.13,-55.85,4232.84,4105.50,-127.34,4683.63,4584.09,-99.54,5883.76,6101.19,217.44,485.14,493.92,8.78,239.97,252.26,12.29,662.90,666.90,4.00,49.27,15.84,-33.43,4.34,4.12,-0.22,85.00,49.97
13-May-21,937.69,1195.50,257.80,4378.68,4138.60,-240.08,4619.55,4628.23,8.68,6272.55,6425.80,153.25,484.10,478.90,-5.20,239.98,255.36,15.38,662.92,670.58,7.66,49.27,-14.72,-63.99,4.34,4.02,-0.32,86.00,49.93
13-May-21,1024.97,1187.39,162.42,4826.11,4212.80,-613.31,4665.84,4600.20,-65.64,6363.92,6543.00,179.08,479.54,475.78,-3.76,239.97,253.11,13.14,654.38,672.83,18.44,49.27,16.80,-32.47,4.34,4.07,-0.26,87.00,49.97
13-May-21,1044.98,1188.18,143.20,5171.91,4421.83,-750.08,4632.04,4474.06,-157.98,6365.48,6767.12,401.63,483.04,484.06,1.02,239.94,254.96,15.02,682.17,673.89,-8.28,49.27,29.12,-20.15,4.34,4.08,-0.26,88.00,49.98
13-May-21,1075.02,1179.24,104.22,5550.49,4661.25,-889.24,4887.39,4466.30,-421.10,6823.42,7082.12,258.70,487.96,486.13,-1.83,276.46,256.14,-20.32,653.92,669.92,16.00,49.27,211.68,162.41,4.35,4.06,-0.28,89.00,49.98
13-May-21,1079.56,1177.46,97.90,5832.20,4990.95,-841.26,5049.10,4922.02,-127.08,6839.78,7031.60,191.82,490.80,485.64,-5.15,280.58,261.06,-19.52,667.09,672.25,5.16,49.27,34.88,-14.39,4.34,4.05,-0.28,90.00,49.99
13-May-21,1178.32,1162.45,-15.88,5916.88,5304.42,-612.47,5263.91,5040.20,-223.70,6862.28,6990.38,128.10,496.02,489.71,-6.31,258.70,260.36,1.66,684.39,673.41,-10.98,49.27,-27.20,-76.47,4.34,4.05,-0.29,91.00,50.04
13-May-21,1198.33,1182.51,-15.82,5913.76,5511.00,-402.76,5334.91,5054.08,-280.83,6889.44,7116.80,227.35,491.80,489.41,-2.39,258.20,257.34,-0.86,667.62,668.64,1.02,49.27,129.92,80.65,4.34,4.07,-0.27,92.00,50.02
13-May-21,1335.31,1210.90,-124.41,5476.74,5645.81,169.08,5176.97,5158.02,-18.95,6921.02,7076.22,155.20,485.11,469.07,-16.04,257.50,259.85,2.35,655.32,659.87,4.55,49.27,68.48,19.21,4.34,4.04,-0.30,93.00,50.03
13-May-21,1335.32,1248.78,-86.54,5480.24,5723.66,243.42,5196.97,5172.26,-24.72,6933.62,7101.96,168.34,478.24,464.07,-14.17,257.50,255.70,-1.80,663.30,665.26,1.95,49.27,129.60,80.33,4.34,4.02,-0.33,94.00,50.03
13-May-21,1256.28,1234.10,-22.18,5485.90,5729.30,243.40,5096.89,5120.62,23.73,7046.86,7209.04,162.18,476.27,466.97,-9.30,257.52,257.53,0.01,663.32,666.75,3.43,49.27,110.88,61.61,4.34,4.06,-0.28,95.00,50.01
13-May-21,1256.26,1248.31,-7.95,5340.46,5821.84,481.38,5240.18,5001.92,-238.27,6980.65,7188.95,208.30,466.32,470.18,3.86,257.50,259.37,1.86,681.65,665.22,-16.44,49.27,-24.80,-74.07,4.34,4.06,-0.28,96.00,50.05
14-May-21,1278.93,1297.72,18.79,5929.57,5792.30,-137.27,4976.54,4821.74,-154.80,6721.14,7195.51,474.37,481.94,456.12,-25.82,257.07,258.48,1.41,662.13,666.41,4.28,49.27,45.44,-3.83,4.33,4.06,-0.27,1.00,50.01
14-May-21,1278.93,1283.25,4.32,6022.62,5862.71,-159.91,4783.27,4843.99,60.72,6706.49,7030.81,324.32,474.58,449.69,-24.89,257.05,258.28,1.23,662.09,669.36,7.27,49.27,-59.68,-108.95,4.33,4.04,-0.29,2.00,50.01
14-May-21,1281.99,1229.80,-52.19,6115.54,5928.98,-186.56,4550.51,4707.50,156.99,6711.06,6929.58,218.52,465.33,444.74,-20.59,257.06,255.79,-1.27,655.60,663.10,7.50,49.27,-111.20,-160.47,4.33,4.01,-0.32,3.00,50.01
14-May-21,1271.99,1203.58,-68.40,6215.30,5988.87,-226.43,4329.74,4570.34,240.60,6694.18,6981.15,286.98,460.11,441.70,-18.41,257.06,256.12,-0.94,662.10,660.93,-1.16,49.27,10.24,-39.03,4.33,4.00,-0.32,4.00,50.04
14-May-21,1259.11,1215.82,-43.28,6373.68,5951.76,-421.92,4281.92,4539.00,257.08,6676.48,6868.26,191.78,449.75,437.12,-12.64,257.06,256.63,-0.42,662.10,662.79,0.68,49.27,118.24,68.97,4.33,4.01,-0.32,5.00,50.04
14-May-21,1239.10,1179.26,-59.84,6378.31,6061.74,-316.57,4293.48,4600.43,306.96,6604.88,6966.64,361.76,447.26,427.40,-19.86,261.66,253.06,-8.60,686.26,660.31,-25.95,49.27,54.08,4.81,4.33,3.99,-0.34,6.00,49.99
14-May-21,1229.13,1246.77,17.64,6376.30,6303.87,-72.42,4418.83,4648.64,229.81,6572.58,6990.98,418.40,435.42,423.72,-11.70,250.55,256.45,5.90,662.10,660.78,-1.32,49.27,124.48,75.21,4.34,4.01,-0.32,7.00,49.92
14-May-21,1219.09,1460.59,241.50,6370.25,6378.30,8.06,4120.15,4650.47,530.32,6541.22,6943.99,402.77,433.19,419.87,-13.32,250.55,255.09,4.54,662.09,660.92,-1.17,49.27,-21.92,-71.19,4.33,4.01,-0.32,8.00,49.96
14-May-21,1219.16,1449.28,230.12,5951.58,6128.79,177.21,4643.40,4385.04,-258.35,6542.65,6649.82,107.17,424.17,415.01,-9.16,250.60,253.98,3.38,649.37,659.47,10.10,49.27,56.48,7.21,4.34,3.98,-0.36,9.00,49.86
14-May-21,1189.14,1408.46,219.32,5855.81,5990.50,134.68,4431.32,4469.42,38.10,6522.63,6500.54,-22.09,421.89,413.62,-8.27,250.58,253.74,3.16,662.14,659.55,-2.59,49.27,51.52,2.25,4.34,3.99,-0.35,10.00,49.88
14-May-21,1159.16,1408.54,249.38,5450.78,5673.04,222.27,4473.42,4492.46,19.04,6510.79,6517.34,6.55,414.74,409.04,-5.71,250.58,252.20,1.61,662.16,657.97,-4.18,49.27,58.56,9.29,4.34,4.00,-0.35,11.00,49.89
14-May-21,1149.12,1407.62,258.51,5313.18,5527.50,214.32,4288.26,4564.92,276.67,6488.14,6560.77,72.63,413.64,409.72,-3.93,257.08,249.78,-7.30,676.64,660.34,-16.30,49.27,24.00,-25.27,4.34,4.05,-0.29,12.00,49.99
14-May-21,1279.13,1388.32,109.19,5277.94,5335.41,57.47,4281.68,4620.44,338.76,6452.60,6691.88,239.27,410.76,406.49,-4.28,246.22,249.40,3.18,663.35,658.72,-4.63,49.27,60.96,11.69,4.34,4.01,-0.33,13.00,50.00
14-May-21,1259.13,1392.62,133.49,5308.94,5275.43,-33.50,4467.92,4661.75,193.83,6434.62,6544.21,109.60,397.43,403.82,6.40,246.23,249.76,3.54,663.37,658.52,-4.85,49.27,-78.08,-127.35,4.34,4.00,-0.34,14.00,49.99
14-May-21,1249.14,1372.67,123.53,5573.09,5335.54,-237.56,4539.88,4679.78,139.90,6427.84,6566.10,138.26,395.43,400.18,4.75,246.23,247.64,1.41,650.56,655.42,4.86,49.27,2.24,-47.03,4.34,4.00,-0.34,15.00,49.96
14-May-21,1239.10,1349.02,109.92,5565.79,5525.29,-40.50,4604.05,4659.86,55.81,6427.50,6648.89,221.39,393.75,398.80,5.05,246.21,246.42,0.21,655.35,656.30,0.94,49.27,94.88,45.61,4.33,4.00,-0.33,16.00,49.96
14-May-21,1239.15,1349.20,110.05,5567.51,5677.42,109.91,4629.54,4649.67,20.13,6415.70,6663.46,247.76,396.73,396.71,-0.02,246.24,242.32,-3.92,655.41,654.72,-0.69,49.27,1.12,-48.15,4.34,3.99,-0.35,17.00,49.91
14-May-21,1229.17,1316.84,87.68,5567.14,5720.21,153.06,4637.06,4638.08,1.02,6403.79,6715.78,311.99,395.94,393.76,-2.18,257.56,243.90,-13.66,665.08,652.57,-12.51,49.27,148.48,99.21,4.34,3.98,-0.37,18.00,49.85
14-May-21,1286.00,1339.71,53.71,6054.57,5737.90,-316.67,4649.28,4657.36,8.08,6501.20,6777.51,276.31,395.87,391.28,-4.59,242.76,242.31,-0.45,656.60,651.09,-5.50,49.27,12.64,-36.63,4.34,3.98,-0.36,19.00,49.83
14-May-21,1311.01,1387.38,76.37,6240.25,5953.82,-286.43,4766.29,4679.85,-86.44,6507.88,7078.21,570.34,387.59,390.10,2.51,242.78,239.35,-3.43,656.63,650.78,-5.85,49.27,-53.60,-102.87,4.35,3.94,-0.40,20.00,49.87
14-May-21,1311.09,1405.63,94.54,6452.66,6205.68,-246.98,5164.45,4844.76,-319.69,6552.12,7304.31,752.20,390.56,384.93,-5.63,242.76,239.83,-2.93,651.78,652.92,1.14,49.27,-4.96,-54.23,4.35,3.98,-0.37,21.00,49.83
14-May-21,1321.21,1405.34,84.13,6526.72,6535.36,8.64,5092.46,5115.52,23.07,6940.26,7574.34,634.08,387.56,387.07,-0.48,242.76,238.33,-4.43,656.59,651.12,-5.47,49.27,95.68,46.41,4.34,3.95,-0.39,22.00,49.87
14-May-21,1331.48,1350.78,19.29,6520.87,6832.63,311.76,5293.28,5257.14,-36.13,7498.49,7971.48,472.99,382.58,384.93,2.35,242.77,237.16,-5.62,656.61,647.98,-8.63,49.27,56.96,7.69,4.34,3.96,-0.38,23.00,49.95
14-May-21,1284.09,1336.44,52.36,6520.85,6659.01,138.16,5464.02,5372.95,-91.08,7608.97,8395.91,786.94,383.56,382.49,-1.06,255.12,241.59,-13.53,674.24,650.13,-24.12,49.27,78.24,28.97,4.34,3.93,-0.42,24.00,49.88
14-May-21,1232.47,1334.65,102.18,6396.45,6555.56,159.11,5754.18,5502.95,-251.24,7996.15,8628.67,632.52,384.32,385.76,1.44,248.87,239.95,-8.92,640.13,647.04,6.90,49.27,-80.32,-129.59,4.34,3.87,-0.47,25.00,49.91
14-May-21,1234.22,1306.88,72.66,6639.95,6696.18,56.23,5799.45,5795.66,-3.79,8050.97,8594.59,543.62,386.94,384.41,-2.53,248.86,243.78,-5.08,644.94,642.40,-2.55,49.27,-103.84,-153.11,4.33,3.88,-0.45,26.00,49.88
14-May-21,1258.32,1322.29,63.97,6744.58,6684.78,-59.80,5865.36,5943.97,78.61,8347.19,8572.79,225.60,379.70,384.52,4.82,248.87,243.53,-5.34,635.30,641.83,6.53,49.27,52.80,3.53,4.33,3.87,-0.46,27.00,50.01
14-May-21,1251.57,1304.71,53.14,6755.52,6532.61,-222.90,5884.53,6031.29,146.76,8299.65,8365.13,65.48,388.63,382.30,-6.33,248.87,246.10,-2.78,640.12,641.17,1.05,49.27,57.12,7.85,4.33,3.90,-0.43,28.00,50.02
14-May-21,1245.14,1297.64,52.50,6701.42,6437.34,-264.07,5905.14,5966.64,61.50,8172.73,8340.67,167.94,385.41,381.34,-4.08,241.15,243.90,2.76,634.74,632.89,-1.85,49.27,29.12,-20.15,4.34,3.89,-0.45,29.00,49.99
14-May-21,1219.13,1276.01,56.88,6603.41,6491.08,-112.33,5911.01,5936.30,25.28,8057.53,8226.31,168.78,380.26,387.58,7.32,253.47,247.58,-5.90,649.16,639.44,-9.73,49.27,49.92,0.65,4.32,3.92,-0.40,30.00,50.00
14-May-21,1203.39,1284.82,81.42,6710.62,6411.95,-298.67,5770.27,5879.69,109.42,8123.72,8273.75,150.03,386.98,384.64,-2.34,248.64,242.99,-5.66,634.68,638.43,3.75,49.27,68.32,19.05,4.33,3.93,-0.40,31.00,50.00
14-May-21,1187.61,1162.54,-25.08,6628.14,6307.90,-320.24,5985.98,5816.93,-169.04,8227.14,8188.26,-38.87,393.91,385.14,-8.78,248.62,244.10,-4.52,649.14,638.42,-10.72,49.27,5.12,-44.15,4.32,3.96,-0.36,32.00,50.03
14-May-21,1236.42,1143.96,-92.46,5982.92,6148.08,165.16,6086.90,5934.06,-152.84,8080.10,7734.05,-346.04,402.51,385.42,-17.09,244.19,247.48,3.28,631.00,636.49,5.49,49.27,0.48,-48.79,4.32,3.98,-0.34,33.00,50.05
14-May-21,1160.66,1142.30,-18.36,6079.16,5982.42,-96.73,5661.46,6133.96,472.50,8190.22,7747.50,-442.73,405.41,390.32,-15.09,249.75,254.92,5.16,645.44,642.73,-2.71,49.27,-98.08,-147.35,4.31,4.00,-0.31,34.00,50.02
